2.4000000000000004	48.94559	1802.413	82.50961	44.11629	1022.93	28.78684	189.1477	54.33739	263.9963	40.26162	30.35087	228.2159	84.48929	120.9419	-3.15568503712767	0.0	0.306022540386182	2.955876007609431	-0.5409456030338705	3.25185407343063	-1.3635266098816563	1.822738094978782	0.0	0.6502513852960705	2.266917408294331	0.17438172732633267	0.8582190593771833	0.22593252260481556
2.44	51.86988	1647.418	76.84644	69.3274	1305.177	118.0391	69.024	109.5827	213.1637	42.63958	55.26548	219.3026	245.8049	167.1919	-2.1369001528645644	0.0	0.5637361124064125	3.036710443223358	-0.03140611778550172	1.7865506128008568	-0.8921306322105079	1.0260141409992922	0.0	0.4356832250497657	2.436250997652073	0.21854489294697396	0.4748635978290108	0.6976777406592881
2.48	24.1144	1565.25	55.64601	215.7791	1299.053	7.996601	173.7224	77.96392	295.1265	39.30054	338.5892	399.7293	39.45099	193.1117	-4.152010357860339	0.0	-0.23401549143665154	2.45996077194164	-0.1421062784937051	4.009250977160538	0.5312221992380849	1.2743570402655653	0.0	0.6007463427937277	1.1175425230994536	0.24766972577377894	3.379337913637957	0.6984446383326144
2.52	11.85049	1007.951	70.16274	74.82431	1313.838	56.78996	275.558	31.48397	183.9078	41.33633	131.7244	276.6283	83.07551	139.8657	-3.7499172159956804	0.0	0.5511505431702812	1.8651054389721686	-0.4627572960054774	1.256050630807247	-1.400275564479948	1.139517789178389	0.0	0.3902865130736924	0.48703744389459647	0.142529765183409	0.5427130979673651	0.1611076082469973
2.56	36.64219	856.0137	60.0179	140.2015	1165.391	35.2508	429.2324	29.98303	180.7345	34.07368	85.27866	221.1102	53.48706	132.7229	-2.7065642760753756	0.0	0.8277922109283906	3.3783291133303037	-0.46709932611858884	2.846077693432318	-1.153311824388601	0.863029361328605	0.0	0.43995299853184466	0.5326881012768349	0.11592668877964056	0.8000491552703896	0.15684497316155901
2.6	21.4423	1151.063	17.04193	100.1701	965.3986	82.22726	363.2953	42.38102	216.6539	20.7966	54.52488	152.5533	80.48432	127.536	-2.022469560319733	0.0	1.016008517463459	3.1707659891165108	-0.4455106504689702	2.930754785553776	-1.1115324818202112	0.8450765555767408	0.0	0.5822390459385052	0.8150734730703323	0.1511742587954893	0.5363822651716061	0.18825540191031315
2.64	46.54389	861.7728	51.44344	90.62182	1387.327	34.55236	360.9806	38.21218	166.0278	31.70344	95.82122	184.5548	50.6043	119.4329	-3.4029440153699557	0.0	0.5571597117848978	2.372094090612163	-0.3728403764036822	1.8679906427586406	-1.04551487926475	0.5113439462554207	0.0	0.45305640695704247	0.6520934057886254	0.12417607475565437	0.9014697145050043	0.1639947144423538
2.6799999999999997	12.55966	942.387	20.79204	59.22214	1219.156	35.21367	272.0332	20.6156	160.2737	18.61025	90.49717	166.7632	41.89092	113.9486	-3.2004059035121646	0.0	0.46170067367631984	2.3518768946887616	-0.3652408637746486	2.0404169555509166	-1.0844608543254524	1.3888649508962596	0.0	0.6177526564922354	0.9749093297045714	0.12653600425044598	1.0539505791384143	0.17711775782163655
2.7199999999999998	66.57544	1130.395	57.07067	164.432	1191.734	11.93441	194.285	76.51793	225.5975	34.71576	170.7009	172.1931	35.79728	77.55412	-3.6898010952399876	0.0	-0.06354569273586133	2.516504029185575	-0.2625493557787314	2.0530681491669225	-0.6376736700415734	0.5826821850355866	0.0	0.4544535430232639	0.7657101513032515	0.14372280244690225	1.8041747730545703	0.33565823108504544
2.76	40.88035	702.0424	3.434721	123.1166	1215.946	48.20129	512.4093	33.90525	150.5917	9.038971	55.75149	154.8998	38.75877	120.8728	-3.1696336020445246	0.0	0.11115129341325908	3.137334259654437	-0.3575411692465504	2.7381248904062643	-0.7378948390142179	0.5646194235408468	0.0	1.20525509185598	0.6167637529380554	0.11836726993916684	0.8939386187826489	0.17725179910818972
2.8	34.21846	791.541	12.65131	99.64377	1174.422	45.10235	459.461	31.04164	153.5262	16.98093	46.40387	145.6254	34.97845	115.96	-3.2323441372800144	0.0	0.3100053817392328	2.8872032356629105	-0.3705457920360853	2.394916190444166	-0.7891192053627002	0.6077365609808904	0.0	0.6587457282326018	0.6630072986671964	0.10815250359906727	0.8297640839172938	0.1679407468014803
2.84	63.21569	592.7239	3.801772	136.6139	1040.575	33.32676	308.3323	71.27606	141.5061	9.090139	49.49451	180.253	72.60862	94.70021	-2.8238168914877564	0.0	0.5568036646174911	3.074762757347161	-0.18126972157920587	2.4563903518908354	-0.16006630990867246	1.5210649150885702	0.0	1.6858842103360285	2.0411852494876443	0.2526969721512234	2.0515996291342944	0.5346254167465486
2.88	36.29993	532.1157	4.724503	138.2822	947.486	55.09206	435.1551	41.19711	145.5509	10.53887	108.7883	159.5714	40.34134	105.94	-2.585129328176441	0.0	0.6751876024510142	3.4059939782378157	-0.21777834433949805	2.919349931556619	-0.5666949690873185	0.7307269463092023	0.0	1.0292051264707134	0.7761629281934456	0.14400144426198314	0.9214650790804774	0.2473808737825739
