2.4000000000000004	93.48892608672085	429.422241255422	259.08167115410083	728.8425668781672	129.72310310629246	317.7496788442505	324.19317108723345	758.0942594447989	236.10374225429692	478.89792802462745	12.337995320124126	176.11828583538522	3.2527528901221534	6.283185307179586	3.079848551960778	5.691100180291918	2.306337340256282	4.27293092140005	2.956754422575776	6.283185307179586	2.919409181068607	6.199216638554739	2.686579792945246	4.877449236943029
2.4080000000000004	91.24021849891594	421.3209897050366	256.7159072456879	714.8514184750403	131.05022197497803	323.18181440452884	316.95556577848424	748.2562157485141	234.68286508532802	476.727528035892	13.25899015456059	176.77884736225224	3.250370975786522	6.283185307179586	3.078646562855913	5.695404038351741	2.3225155587190334	4.298818130903419	2.955534907942763	6.283185307179586	2.920501251155158	6.183515165355839	2.6961791594889473	4.888919005907438
2.4160000000000004	89.06247409355828	413.22975113323895	254.42195780472468	701.4126301733468	132.26183142112598	328.33522285454706	309.6399238899848	738.1047774136999	233.5753241843518	474.81916445359917	14.191762539873489	177.62875197215902	3.2480790451341526	6.283185307179586	3.077620392697432	5.699387133887331	2.338425109068245	4.324555017009544	2.954373773254244	6.283185307179586	2.9210764045323834	6.168675889832878	2.7002353091171916	4.901019170771255
2.4240000000000004	86.95298313751132	405.16340513181075	252.1906653813166	688.5345893407822	133.35892050589987	333.1984367359478	302.54982134282915	727.8625254813472	232.55814543824886	473.28706683279046	15.112367698735582	178.30448326767603	3.245903195947588	6.283185307179586	3.0767959813175465	5.703092566650834	2.3540759151654735	4.350147922977637	2.9531061997936483	6.283185307179586	2.92112522868054	6.154657435035553	2.701691245121346	4.914027199972465
2.4320000000000004	84.90995771891909	397.1400804879201	250.01304779430123	676.2208733447083	134.3430240571589	337.7611227909904	295.68239213875165	717.6476787371283	231.58633455165239	472.0826200819556	16.012977682446376	178.78144246566865	3.243864347905583	6.283185307179586	3.0761942134385634	5.706561963759927	2.369475014906646	4.375600120443311	2.951844807763565	6.283185307179586	2.920850914394165	6.141517154816226	2.7023959423285477	4.927970066553495
2.4400000000000004	82.93058810949813	389.17680687079934	247.88037101864694	664.4710986816718	135.2163161523778	342.0144925556798	289.0312972122884	707.4928657138078	230.64396618969187	471.16411716956577	16.89007655060931	179.08452668847448	3.2419826297205634	6.283185307179586	3.0758326935485	5.70983684677992	2.384628497352858	4.400913202490318	2.950644585848102	6.283185307179586	2.920239259410423	6.12923630729567	2.70255590676936	4.942846406460244
2.4480000000000004	81.01219281666484	381.289973353958	245.7841901484481	653.2803999098462	135.9812986906167	345.9510206828199	282.3164351169404	697.2175341880065	229.9742412967545	470.61746732692495	17.744964478560618	179.49646815292783	3.240275090259521	6.283185307179586	3.0757253701444482	5.712958024615636	2.3995405943396984	4.426086682602851	2.949092752715792	6.283185307179586	2.9195866823510457	6.118338351964894	2.699306266536834	4.958107559355498
2.4560000000000004	79.15232608979424	373.4953820038515	243.7165366498264	642.6417489248935	136.64111529826087	349.5642243181504	276.51709230605434	687.7803306399012	228.77882267735166	470.41076815178997	18.567344959955268	178.68333113400197	3.2387569410312556	6.283185307179586	3.075882529701451	5.715965444868223	2.4142143671105867	4.451117933767769	2.94766689446274	6.283185307179586	2.919310000027142	6.107563620132299	2.7049674642765003	4.975023385483128
2.4640000000000004	77.3484482498003	365.806668585736	241.66982840364116	632.543457166622	137.19937660255772	352.8495909209704	270.3174020261643	677.6070369008565	227.93280386408313	469.86449281457743	19.353976925230604	179.09075651881037	3.2374413761424394	6.283185307179586	3.0763115330096085	5.718898118957202	2.4286522291353045	4.476003089466426	2.947613986053467	6.283185307179586	2.916110391058522	6.097466030351784	2.6998892519377424	4.992855587810566
2.4720000000000004	75.5980861412731	358.2396629882486	239.63473708801232	622.9709535924048	137.66006813455212	355.80396488771316	264.6581555970033	668.3234754009717	226.91682916738083	470.1380169592836	20.14069615325759	178.2443653094315	3.236336839343746	6.283185307179586	3.0770127995167527	5.721791185508537	2.4428528526344975	4.500734479772854	2.945956129532397	6.283185307179586	2.91590717751527	6.08865178831866	2.703376173858907	5.010836333508069
2.4800000000000004	73.89872701419417	350.8028393568696	237.6094071479327	613.9068387760126	138.02758240220052	358.4255245558382	259.066292924328	658.7585986535264	225.89934633859886	470.29677678972513	20.910881404551773	177.84082374580663	3.2354531179362387	6.283185307179586	3.0779915296516185	5.724681678150717	2.456817870076093	4.525305808582429	2.945100926437486	6.283185307179586	2.9135927370638353	6.080006907600498	2.701117429509966	5.029848172464437
2.4880000000000004	72.24807213570107	343.5137858754607	235.58560429021537	605.3310729504905	138.30664317598743	360.7141409382828	253.43867558496626	648.3823069944631	225.67879121845326	470.6292614347304	21.537954780315836	177.82301791579206	3.234790854676601	6.283185307179586	3.0792385219850105	5.727597541451412	2.4705406243804853	4.549702632194699	2.9442394752371124	6.283185307179586	2.907633609607477	6.073866944615463	2.686256184034873	5.050531285022873
2.4960000000000004	70.64413601838798	336.379407134299	233.55793969643003	597.2213185761478	138.5023027235185	362.67140026578534	248.34401039057215	639.6930219217495	224.49767438923584	471.19021202896533	22.21951118806434	176.68980374380678	3.2343542345794614	6.283185307179586	3.0807492441647315	5.730569806063393	2.484019580788087	4.573914461064513	2.9434056080513384	6.283185307179586	2.9057342267504183	6.067034741678727	2.6899005407312324	5.070951879213757
2.5040000000000004	69.08389087342061	329.40585457700826	231.52179015750863	589.5532486695066	138.61980432650506	364.30017486150655	243.34134614066983	630.5116795220736	223.4640338128408	471.84302681387834	22.91845237414613	175.85210395942505	3.234141438908042	6.283185307179586	3.082513823371963	5.733624434067591	2.497249900642788	4.597926721374666	2.9425889815564057	6.283185307179586	2.901949418880374	6.06052760495046	2.6852956299765434	5.092253096256424
2.5120000000000005	67.56555281398563	322.6036182774718	229.47316724341118	582.3008570897648	138.6646832523654	365.6046172011522	238.39888586489312	620.5861245808609	223.38369499342943	472.62603777092943	23.438523773849507	175.25678307904548	3.2341501902206775	6.283185307179586	3.084520738684378	5.736785152034267	2.5102271886749987	4.621724790347663	2.9415349777213486	6.283185307179586	2.894264245574913	6.057056346614656	2.668175060344576	5.1152939665538275
2.5200000000000005	66.08718916649833	315.9771135854978	227.40869621655688	575.4367656765365	138.6425827172908	366.5908450530959	233.66477355364492	612.2944019285299	222.2025533677906	473.27088519601944	24.109268724370757	174.1376694331928	3.234374556369599	6.283185307179586	3.0867545752382224	5.740070740068516	2.522944608670603	4.645290281257807	2.941154796713149	6.283185307179586	2.8905697502975207	6.051844406415183	2.6685934986518887	5.1373399788287015
2.5280000000000005	64.64691574803086	309.5303101220215	225.32565973097897	568.932588608871	138.55926757883944	367.266050823724	229.21130139135082	602.6818196389622	222.13934898857602	474.1852945415762	24.6150709513253	173.15895460060958	3.2348064706155633	6.283185307179586	3.089198535693736	5.743497189588157	2.5353955746720516	4.668604770076976	2.9399452585520383	6.283185307179586	2.8819712795945294	6.049622309781309	2.6506599408437084	5.161857315642187
2.5360000000000005	63.24250730339217	303.26627693153773	223.22248163806506	562.7591915240233	138.42054812301106	367.63885274839873	224.69907312322331	594.529433821332	220.95664481048237	474.88026163586716	25.30803162405858	172.03431771269587	3.235434999830104	6.283185307179586	3.091834995019939	5.747076689870333	2.547573003260647	4.691648425842809	2.939776956333924	6.283185307179586	2.8768941589035264	6.045205454561642	2.648093340175053	5.184819992279263
2.544	61.87253488472874	297.18647487748257	221.0976171080124	556.8870248018587	138.23229422983349	367.71912323137485	220.6322744177749	584.9990879891704	221.221999748116	475.71956171638965	25.785887511684965	170.96843787304852	3.2362484940687057	6.283185307179586	3.0946384925387482	5.750817957452398	2.559469555173038	4.714400364810103	2.9386790776324148	6.283185307179586	2.8669572951262188	6.044645176843603	2.6275745778564428	5.210559722991288
2.552	60.53534194482078	291.2911997046712	218.94883583275185	551.2864175189562	138.0002763363613	367.5180580409489	216.2644676828506	577.1401467920579	220.1017526846626	476.3159614633604	26.527958394127925	169.73663779616913	3.237232839194606	6.283185307179586	3.0975918285348327	5.754726129829221	2.5710782520428577	4.736839639657309	2.938516946194558	6.283185307179586	2.8600488699669433	6.0410362992267155	2.622719815955122	5.2344247765729435
2.56	59.22943474513069	285.579328927736	216.7761160024427	545.9278582938438	137.73020966883325	367.0478658485705	212.5653604247264	567.4452080437719	220.70400069988938	477.0129844031923	27.05707348023267	168.74813411447832	3.2383725109483352	6.283185307179586	3.100672492443549	5.758802993836897	2.5823921702540407	4.758944449340049	2.9377002521237614	6.283185307179586	2.848880959546059	6.041648831817604	2.5982439573167397	5.260869280524196
2.568	57.9535592167196	280.0486996281136	214.58253602467295	540.7822766674816	137.4276899668609	366.3219690611543	208.4733794494292	558.738148150662	220.52475562554307	477.5066587215345	27.749429046908407	167.76645016763285	3.2396514999470316	6.283185307179586	3.1038523876199795	5.763047132303507	2.593404960489888	4.7806927412887275	2.937185190195685	6.283185307179586	2.8389625666398093	6.040625086666191	2.582562772363742	5.286071567279387
2.576	56.70620778248397	274.696314876815	212.3653152657197	535.8213210176629	137.09815133256288	365.35411999896417	204.56952290872718	549.9609074544851	220.6623942949268	477.7550863141231	28.558075743447233	166.78695831309625	3.2410510166730115	6.283185307179586	3.10711056192442	5.76745395690279	2.6041107516935034	4.802063242050219	2.937144987989866	6.283185307179586	2.8280008163755213	6.039864717936965	2.5642507774877967	5.311536332819177
2.584	55.48648055286829	269.5179533580535	210.12682616922183	531.0175123949087	136.7467965407807	364.1604568168449	201.1482354536975	541.3737328675348	220.9543466018238	477.9036137091373	29.314813202278895	165.2971356424993	3.2425537770019774	6.283185307179586	3.110422213497383	5.77201631514957	2.6145048862604163	4.823033742128287	2.9369496031821716	6.283185307179586	2.8165155761488383	6.040249695512101	2.5471861125318127	5.339109636858272
2.592	54.29326478588315	264.50863787828433	207.86906121467575	526.3444870789358	136.3785873455137	362.7555429962335	197.2085073647936	533.2558936220362	221.08021776594003	477.69096952799487	30.19665531792321	164.28453267874693	3.244140772762406	6.283185307179586	3.1137637646318077	5.77672451500204	2.62458360563261	4.843585091922914	2.937696813435319	6.283185307179586	2.8043144509473135	6.038944155210668	2.5332998044328563	5.364188234247043
2.6	53.12538820900257	259.66272918454763	205.59387627532564	521.7772815494147	135.99826169214086	361.15471992942565	193.49018233367045	523.5080190848346	222.0992248433909	477.57606237405037	31.35765620592292	163.67072008278458	3.2457921629722444	6.283185307179586	3.117111532037837	5.78156659071224	2.634344279113745	4.863699042311496	2.937120564320884	6.283185307179586	2.791271849088368	6.040072412796041	2.5040169711297087	5.389696133740926
2.608	51.982521890111784	254.9737702429681	203.3034652680563	517.2923946147138	135.61014984578267	359.37659541203226	189.8377867505083	514.4956985645689	222.9216522476221	477.12902777441013	32.54047842154775	162.764205388206	3.247491083043525	6.283185307179586	3.1204441328053796	5.786529045668225	2.643785468450811	4.883355536562185	2.937501634389288	6.283185307179586	2.7779346508907468	6.040223683121398	2.4819822067443416	5.415407736921233
2.616	50.863617100985245	250.43507553662843	201.00063396361776	512.8679599892419	135.21831682371737	357.43788549800354	186.2293915199491	505.4860021974257	224.0520959669573	476.43592806772506	33.83902921862004	161.84614726491293	3.249218535294394	6.283185307179586	3.1237395317158807	5.7915964468889545	2.6529078408956015	4.902538919160246	2.937932919594572	6.283185307179586	2.7642105149321483	6.040707931053354	2.459854428389483	5.440922178908065
